chunk_id,question,context_preview,doc_id
Grixan__D7390-E-7051-01-INST-GRIXAN-COMPLETA-BOYACA-600x200-web-1#6885,¿Cuál es el rango de temperatura recomendado para conservar este medicamento?,"FORMA DE CONSERVACIÓN:  -Conservar en lugar seco, desde 15° C hasta 25° C. -Mantener alejado del alcance de los niños. Dirección Técnica: Dr. Alejandro D. Santarelli – Farmacéutico. ESPECIALIDAD MEDICINAL AUTORIZADA POR EL MINISTERIO DE SAL…",Grixan__D7390-E-7051-01-INST-GRIXAN-COMPLETA-BOYACA-600x200-web-1
Hipolipol__Instruccion-Hipolipol-editable#6970,¿La rosuvastatina está contraindicada en mujeres que están o pueden quedar embarazadas?,día 7 de gestación. No se observó ningún evento adverso en la fertilidad con 50 mg/kg/día (exposiciones sistémicas de hasta 10 veces la exposición humana con 40 mg/día en base a las comparaciones es del AUC). En los testículos de perros tra…,Hipolipol__Instruccion-Hipolipol-editable
Imecot_AP_850__Instruccion-IMECOT-IMECOTAP#7055,¿Cuántas horas tiene la vida media plasmática de la metformina?,"FARMACOCINÉTICA:  La metformina se absorbe en el tracto gastrointestinal, posee una vida media plasmática de 3 horas, no se une a proteínas plasmáticas y se excreta sin cambios en la orina.",Imecot_AP_850__Instruccion-IMECOT-IMECOTAP
Iset_Respiratorio__D3391-E-3066-01-Instruccion-Iset-Respiratorio-180x390-mm-1-comprimido#7140,¿A qué temperatura se debe conservar una suspensión del medicamento claritromicina?,"Fórmula:  gránulos para suspensión oral (125 mg/5 ml): cada 5 ml. de suspensión reconstituída  contiene:  claritromicina 125,00  mg. Excipientes  c.s. Posología: ver prospecto adjunto. Forma de conservación: conservar  en fresco  y  seco, p…",Iset_Respiratorio__D3391-E-3066-01-Instruccion-Iset-Respiratorio-180x390-mm-1-comprimido
Lirpan_Plus__Instruccion-Lirpan-Plus-editable#7310,¿Cuál es el porcentaje de proteínas plasmáticas humanas a las que se une aproximadamente el donepecilo?,la memantina es similar entre sujetos jóvenes y de edad avanzada. Clorhidrato de donepecilo La farmacocinética de donepecilo es lineal en un rango de dosis de 1 a 10 mg administrados una vez al día. La velocidad y el grado de absorción de l…,Lirpan_Plus__Instruccion-Lirpan-Plus-editable
Lucaftor-200-125-Prospecto-Disposicio_n-5658-2024#7395,¿Cuántas veces superior es la exposición al ivacaftor cuando se administra con alimentos que contienen grasa?,"Cuando se administró una dosis única de lumacaftor/ivacaftor con alimentos que contienen:  grasa, la exposición al lumacaftor fue aproximadamente 2 veces superior y la de ivacaftor  aproximadamente  3  veces  superior  a  cuando  se  admini…",Lucaftor-200-125-Prospecto-Disposicio_n-5658-2024
Mesdam_T__D7988-E-7648-01-INST-MESDAM-T-COMPLETA-BOYACA-728x270-web_compressed#7480,¿Cuál es el rango de temperatura en el que debe conservarse el medicamento Tadalafilo?,"FORMA DE CONSERVACIÓN:  - Conservar en lugar seco, entre 15 °C y 25 °C. - Mantener alejado del alcance de los niños. Esta especialidad medicinal está libre de gluten. Dirección Técnica: Dr. Alejandro D. Santarelli - Farmacéutico. ESPECIALID…",Mesdam_T__D7988-E-7648-01-INST-MESDAM-T-COMPLETA-BOYACA-728x270-web_compressed
Nalecol__D1448-E-0609-02-Instrucci_n-Nalecol#7565,¿Cuál es la vida media aproximada del ezetimibe en el plasma?,Farmacocinética:  tras  la  administración  oral  el  ezetimibe  es  absorbido  y  extensivamente conjugado a un glucurónido fenólico farmacológicamente activo. Tras una dosis  única  de  10 mg   se   alcanzan  concentraciones   plasmáticas…,Nalecol__D1448-E-0609-02-Instrucci_n-Nalecol
Nedal__D5695-E-5360-01-Instruccion-Nedal-Uhlmann-600x200-1#7650,¿Cuál es el código ATC del medicamento mencionado en este prospecto?,"Grupo farmacoterapéutico:  Fármacos usados en diabetes, Inhibidores del cotransportador de sodio-glucosa 2 (SGLT2). Código ATC: A10BK01",Nedal__D5695-E-5360-01-Instruccion-Nedal-Uhlmann-600x200-1
Nirpol_5__D3372-E-3046-01-Instruccion-Nirpol-5-180x300-mm#7735,¿Cuál es el tratamiento recomendado para la bradicardia en caso de sobredosificación del medicamento?,"aguda. Tratamiento En el caso de sobredosificación o en caso de hipersensibilidad, el paciente debe mantenerse bajo estricta supervisión y ser tratado en una unidad de cuidados intensivos. Se deben medir los niveles de glucosa en sangre. La…",Nirpol_5__D3372-E-3046-01-Instruccion-Nirpol-5-180x300-mm
Oleofin_60__D1495-E-1418-02-Instruccion-Oleofin-60#7820,¿Cuántas cápsulas de OLEOFIN debe tomar el paciente al día?,Forma de conservación:  - Conservar en lugar fresco y seco; temperatura ambiente hasta 30°C. - Mantener alejado del alcance de los niños. Dirección Técnica: Dr. Luis M. Radici – Farmacéutico. MEDICAMENTO AUTORIZADO POR EL MINISTERIO DE SALU…,Oleofin_60__D1495-E-1418-02-Instruccion-Oleofin-60
PALIAX-G00192200-00#7905,¿Se puede utilizar este medicamento en niños y adolescentes de 6 a 18 años de edad?,"INDICACIONES:  Hipertensión Tratamiento de la hipertensión arterial esencial en adultos, y la hipertensión arterial en niños y adolescentes de 6 a 18 años de edad. Infarto de miocardio reciente Tratamiento  de  pacientes  adultos  clínicame…",PALIAX-G00192200-00
Pelmec_Plus__D2094-E-1806-03-Instrucci_n-Pelmec-Plus#7990,¿Qué efecto tiene Amlodipina sobre el flujo de entrada y salida de los iones de Ca en las células musculares lisas?,"Acción  Farmacológica:  esta  especialidad  medicinal  asocia  en  su  fórmula Amlodipina,  bloqueante  de  los  canales  lentos  de  calcio  de  la  familia  de  las dihidropiridinas,  y  Atorvastatina,  inhibidor  de  la  HMG-CoA  reducta…",Pelmec_Plus__D2094-E-1806-03-Instrucci_n-Pelmec-Plus
Prospecto-Lucaftor100-125-2024#8160,¿Es necesario ajustar la dosis del medicamento lumacaftor en pacientes con insuficiencia renal grave?,"No es necesario ajustar la dosis:  400 mg de lumacaftor + 500mg de ivacaftor  El presente documento electrónico ha sido firmado digitalmente en los términos de la Ley N° 25.506, el Decreto N° 2628/2002 y el Decreto N° 283/2003.-  Página 10 …",Prospecto-Lucaftor100-125-2024
Rexner__Instruccion-Rexner-editable#8330,¿Cuál es el peso en miligramos del principio activo ciprofloxacina en cada comprimido recubierto de 250 mg?,REXNER®  CIPROFLOXACINA  Venta Bajo Receta Archivada Industria Argentina  COMPRIMIDOS RECUBIERTOS  Fórmulas Comprimidos recubiertos x 250 mg Cada  comprimido  recubierto  contiene:  ciprofloxacina  (eq.  a  ciprofloxacina clorhidrato monohi…,Rexner__Instruccion-Rexner-editable
Saglox__SAGLOX-WEB_compressed#8415,¿Cuál es el tratamiento recomendado para pacientes que reciben empagliflozina y presentan pérdida de líquidos?,"hipotensión o pacientes de 75 años de edad o mayores. En caso de enfermedades que puedan conducir a una pérdida de líquidos (por ejemplo, una enfermedad gastrointestinal), se recomienda una estrecha monitorización de la volemia (por ejemplo…",Saglox__SAGLOX-WEB_compressed
Sotil_Met__D5146-E-4834-01-Inst.-Sotil-Met-200x600-mm#8500,¿Cuál es el valor mínimo de TFG (Tasa de Filtración Glomerular) para administrar SOTIL MET?,"de una intervención quirúrgica y no debe reiniciarse hasta que la ingesta oral metformina. Se observaron disminuciones en el ABC y en la Cmáx., pero fueron altamente variables. La del paciente se haya reanudado y la función renal se haya ev…",Sotil_Met__D5146-E-4834-01-Inst.-Sotil-Met-200x600-mm
Sotil_Met_xr__D5160-E-4858-01-Inst.-Sotil-Met-XR-200x600-1#8585,¿Cuál es el tratamiento recomendado para un paciente con acidosis láctica que está tomando metformina clorhidrato?,"del límite superior de lo normal pero inferior a 5 mmol/l en pacientes que toman metformina no necesariamente indican acidosis láctica inminente y pueden explicarse por otros mecanismos, como diabetes u obesidad mal controlada, actividad fí…",Sotil_Met_xr__D5160-E-4858-01-Inst.-Sotil-Met-XR-200x600-1
Tiarix__Instruccion-Tiarix-editable#8670,¿A qué temperatura se debe conservar este medicamento?,"FORMA DE CONSERVACIÓN:  - Mantener alejado del alcance de los niños. - Conservar en lugar fresco y seco, preferentemente entre 15 y 30°C.  “Este medicamento debe ser usado exclusivamente bajo prescripción y vigilancia médica y no puede ser …",Tiarix__Instruccion-Tiarix-editable
Valcas__D7166-E-6826-01-Instruccion-Valcas-Completo-Manual-728x270-mm-web-1#8755,¿Cuál es el rango de concentraciones plasmáticas mínimas para controlar a pacientes epilépticos con VALCAS?,efectos colaterales descarten posteriores aumentos. La dosificación máxima recomendada es 60 mg/kg/día. Si la dosis diaria total excediera los 250 mg se deberá administrar en dosis divididas. No se ha establecido una buena correlación entre…,Valcas__D7166-E-6826-01-Instruccion-Valcas-Completo-Manual-728x270-mm-web-1
desire#8840,¿El dienogest puede afectar a la presión arterial en mujeres normotensas?,"abdomen superior, aumento del tamaño del hígado o signos de hemorragia intrabdominal. • Osteoporosis En pacientes con un mayor riesgo de osteoporosis, debe realizarse una evaluación meticulosa de la relación riesgo-beneficio antes de empeza…",desire
reliveran#8925,¿Cuál es la dosis máxima diaria recomendada para niños en el tratamiento del reflujo gastro-esofágico sintomático con metoclopramida?,Dosis habituales Adultos. Comprimidos:  cada comprimido contiene 10 mg de metoclopramida. 1/2 a 1 comprimido 3 veces por día antes de las comidas. Comprimidos sublinguales: cada comprimido sublingual contiene 10 mg de metoclopramida. En gen…,reliveran
isontyn terazocina#9095,¿Cuál es la incidencia de hipotensión postural en pacientes tratados con ISONTYN?,mujeres postmenopáusicas. Hiperplasia prostática benigna: Cada evento adverso seleccionado en la siguiente tabla fue elegido sobre la base de cumplir uno o más de los siguientes criterios: 1) Incidencia de &gt;5% de relevancia clínica en es…,isontyn terazocina
ozempic#9180,"¿Qué dosis puede administrarse con la lapicera prellenada de Ozempic ® 0,25 mg; 0,50 mg/dosis?","## PRESENTACIÓN:  La lapicera prellenada de Ozempic ® se presenta en dos variantes:  - Ozempic ® 0,25 mg; 0,50 mg/dosis, solución inyectable en lapicera prellenada de 1,5 ml, puede administrar dosis de 0,25 mg o 0,50 mg. Esta lapicera está …",ozempic
