chunk_id,question,context_preview,doc_id
G00159600-03-PYXIS#4300,¿El perampanel puede disminuir la eficacia de los anticonceptivos orales que contienen progesterona?,"Interacciones farmacológicas:  Anticonceptivos orales:  Perampanel contiene lactosa; por lo tanto, los pacientes con intolerancia hereditaria a galactosa, insuficiencia de lactasa  de Lapp (insuficiencia observada en ciertas poblaciones de …",G00159600-03-PYXIS
G00159600-03-PYXIS#4350,¿El uso concomitante del felbamato con perampanel reduce las concentraciones de este último?,"Efecto de los inductores del citocromo P450 en la farmacocinética de perampanel:  Se espera que los inductores potentes del citocromo P450, como la rifampicina y la hierba de San Juan, reduzcan las  concentraciones de perampanel. El uso con…",G00159600-03-PYXIS
G00163404-02-Reliveran-web-1#4400,¿A qué síntomas pueden ocurrir los pacientes que reciben altas dosis de metoclopramida para prevenir las náuseas y vómitos asociados con el tratamiento citotóxico?,ADVERTENCIAS:  Pacientes  hipertensos. En  pacientes  hipertensos  debe  controlarse la presión arterial durante la administración intravenosa de metoclopramida. Somnolencia. Este  medicamento  puede  provocar  somnolencia. No es aconsejabl…,G00163404-02-Reliveran-web-1
G00166101-00-Tonibral-XR#4450,¿Cuál es el principio activo contenido en cada cápsula de TONIBRAL XR 21?,"con microgránulos de liberación prolongada contiene: Memantina clorhidrato .............. 14 mg. Excipientes: Esferas de azúcar, Etilcelulosa 20, Polivinilpirrolidona K -90, Talco, Hidroxipropilmetilcelulosa E 5, Triglicéridos de cadena med…",G00166101-00-Tonibral-XR
G00166101-00-Tonibral-XR#4500,¿Cuál es la reacción adversa más común que llevó a la discontinuación del tratamiento con memantina de liberación prolongada?,"REACCIONES ADVERSAS:  Reacciones Adversas que conducen a la interrupción del tratamiento La reacción adversa más común que llevó a la discontinuación del tratamiento, fue mareos. Reacciones Adversas más comúnmente observadas Las reacciones …",G00166101-00-Tonibral-XR
G00166101-00-Tonibral-XR#4550,¿Cuál es la vida media de eliminación terminal de la memantina?,"FARMACOCINÉTICA:  Posterior a su administración oral, la memantina se absorbe bien y presenta una farmacocinética lineal a dosis  terapéuticas. Se excreta predominantemente en la orina, inalterada con una vida media de eliminación terminal …",G00166101-00-Tonibral-XR
G00166101-00-Tonibral-XR#4600,¿Se observaron cambios clínicamente importantes en los exámenes de laboratorio asociados al tratamiento con memantina?,"Las reacciones adversas observadas con una incidencia ≥2% fueron:  Trastornos gastrointestinales. Diarrea, constipación, dolor abdominal, vómitos. Trastornos musculoesqueléticos. Dolor lumbar. Trastornos del sistema nervioso. Cefalea, mareo…",G00166101-00-Tonibral-XR
G00168601-02-ProspectoWebGadoferol#4650,¿Dónde se puede obtener más información sobre el medicamento?,PRESENTACIÓN:  Se presenta en envases conteniendo 1 frasco ampolla con 2 ml de solución oral. MANTENER TODOS LOS MEDICAMENTOS  FUERA DEL ALCANCE DE LOS NIÑOS  Obtenga mayor información visitando nuestro sitio en internet: www.gador.com.ar o…,G00168601-02-ProspectoWebGadoferol
G00170003-03-complera-web#4750,¿Cuántos sujetos tenían un valor de ARN del VIH <50 copias/ml en la semana 48?,"14,5 años (rango de 12 a 17 años); el 55,6% era de sexo femenino, el 88,9% era de raza negra, y el 11,1% era de raza asiática. La mayoría de los sujetos (24/36) recibió RPV en combinación con FTC y TDF. De estos 24 sujetos, 20 tenían un val…",G00170003-03-complera-web
G00171106_03-web-luradon#4800,¿Cuál es el peso en miligramos del principio activo Lurasidona clorhidrato en cada comprimido recubierto de LURADON® 120?,"mg 1) Compuesto por Polisorbato 80 0,04838 mg, Polietilenglicol 400 0,38704 mg, Dióxido de titanio 1,49978 mg, Hidroxipropilmetilcelulosa 3 cp 1,4514 mg e Hidroxipropilmetilcelulosa 6 cp 1,4514 mg. 2) Compuesto por Carboximetilcelulosa sódi…",G00171106_03-web-luradon
G00171106_03-web-luradon#4850,¿Cuál fue el porcentaje de pacientes tratados con lurasidona que experimentaron una variación en la creatinina sérica de normal a alta en un estudio controlado con placebo?,"la creatinina sérica fue de +0,05 mg/dl para los pacientes tratados con lurasidona en comparación con +0,02 mg/dl para los pacientes que recibieron placebo. Se produjo una variación en la creatinina de normal a alta en el 3,0% (43/1453) de …",G00171106_03-web-luradon
G00178002-03-POMALID_web#4900,¿Cuál es el peso de la pomalidomida en cada cápsula dura de POMALID® 3?,"mg; Colorante FD&C amarillo N°6 0,199 mg; Colorante FD&C Azul N° 1 0,09 mg Cada cápsula dura de POMALID® 3 contiene: Pomalidomida ........................................................................3 mg Almidón pregelatinizado .........…",G00178002-03-POMALID_web
G00178002-03-POMALID_web#4950,¿Cuál es el peso en miligramos de pomalidomida presente en cada cápsula dura de POMALID® 1?,COMPOSICIÓN:  Cada cápsula dura de POMALID® 1 contiene: Pomalidomida ...................................................................... 1 mg Almidón pregelatinizado ................................................... 118 mg Manitol ....…,G00178002-03-POMALID_web
G00179604-04-harvoni-web#5000,¿Cuál es la duración recomendada del tratamiento para HARVONI en pacientes adultos y adolescentes con HCC de genotipo 1?,4.POSOLOGÍA Y FORMA DE ADMINISTRACIÓN:  El tratamiento con HARVONI® debe ser iniciado y controlado por un médico con experiencia en el tratamiento de los pacientes con HCC. Posología Adultos y adolescentes entre 12 y 18 años de edad. La dos…,G00179604-04-harvoni-web
G00179604-04-harvoni-web#5050,¿Cuál es el porcentaje de pacientes que lograron una mejoría o ausencia de cambios en las puntuaciones MELD después del tratamiento con ledipasvir/sofosbuvir?,"ledipasvir/sofosbuvir con ribavirina el 57% (70/123) y el 19% (23/123) presentaron una mejoría o una ausencia de cambios en la puntuación MELD desde la situación basal hasta la semana 12 después del tratamiento, respectivamente; de los 32 p…",G00179604-04-harvoni-web
G00181002-02-PAXON_XR_web#5100,¿Cuál es el tratamiento recomendado en caso de hipotensión sintomática por sobredosificación del Losartán?,"REACCIONES ADVERSAS:  Losartán, es generalmente bien tolerado. Los efectos colaterales han sido leves y transitorios, y no requirieron la discontinuación del tratamiento. Los efectos colaterales más comunes relacionados con la droga fueron …",G00181002-02-PAXON_XR_web
G00185703-01-web-genvoya#5150,¿Se observaron interacciones medicamentosas clínicamente relevantes entre los componentes de GENVOYA y ribavirina?,disponía de datos procedentes de estudios de interacciones medicamentosas. 2. Estos estudios se realizaron con elvitegravir potenciado con ritonavir. 3. Estos son medicamentos de la misma clase para los que se pudieron predecir interaccione…,G00185703-01-web-genvoya
G00186800-00-ProspectoWebOmnipil#5200,¿Cuál es el grado de absorción del fármaco ramipril tras su administración oral?,"inhibidora circulante para la HMG-CoA reductasa se atribuye a los metabolitos activos. Eliminación: Atorvastatina se elimina principalmente en la bilis tras sufrir metabolismo hepático y/o extrahepático. Sin embargo, el fármaco no parece es…",G00186800-00-ProspectoWebOmnipil
G00189102-02-sinlip-prevent-web#5250,¿Cuál es el código ATC del medicamento mencionado en el fragmento?,ACCIÓN TERAPÉUTICA:  Antagonista de Angiotensina II. Diurético. Hipolipemiante. Código ATC: C10BX04,G00189102-02-sinlip-prevent-web
G00190003-03-ivacarG-web#5300,¿Cuál es el peso del principio activo Ivacaftor en cada sobre de granulado para administración oral?,"COMPOSICIÓN: Cada sobre de granulado para administración oral de IVACAR® contiene: Ivacaftor .....................................................................................75,0000 mg Hidroxipropilmetilcelulosa acetato succinato ......…",G00190003-03-ivacarG-web
G00190003-03-ivacarG-web#5350,¿Cuál es el principio activo principal en cada comprimido recubierto de Ivacaftor?,"sódica ...........................................................30,0000 mg Sucralosa ................................................................................10,0000 mg Polivinilpirrolidona .........................................…",G00190003-03-ivacarG-web
G00191302-02-epclusa-web#5400,¿Es necesario ajustar la dosis de EPCLUSA en pacientes con insuficiencia renal?,tomen una dosis doble de EPCLUSA®. Pacientes adultos en los que anteriormente ha fracasado el tratamiento con una pauta terapéutica que contiene NS5A Se puede contemplar EPCLUSA® + ribavirina durante 24 semanas (ver sección 7.1). Pacientes …,G00191302-02-epclusa-web
G00191302-02-epclusa-web#5450,¿Se puede tomar EPCLUSA® con amiodarona?,"que pesen menos de 30 kg. No se ha establecido todavía el uso de EPCLUSA® en pacientes menores de 12 años de edad. Otros medicamentos y EPCLUSA® Informe a su médico o farmacéutico si está tomando, ha tomado recientemente o podría tener que …",G00191302-02-epclusa-web
G00198902-02-duxetin-web#5500,¿Cuál fue el porcentaje aproximado de pacientes que recibieron DUXETIN® que discontinuaron el tratamiento debido a una reacción adversa en ensayos para Trastorno depresivo mayor?,"recibir la terapia después de la evaluación inicial. Las reacciones reportadas durante los estudios no fueron causadas necesariamente por la terapia, y las frecuencias no reflejan la impresión del investigador (evaluación) de causalidad. Ad…",G00198902-02-duxetin-web
G00202202-02-descovy-web-1#5550,¿Cuál fue el porcentaje de pacientes que tenían ARN del VIH-1 en plasma <20 copias/ml después de recibir darunavir/cobicistat/emtricitabina/tenofovir alafenamida?,"con darunavir (800 mg) y cobicistat como comprimido de combinación a dosis fija (D/C/F/TAF). En el estudio GS-US-299-0102, los pacientes fueron asignados aleatoriamente en una proporción 2:1 a recibir la combinación a dosis fija D/C/F/TAF u…",G00202202-02-descovy-web-1
G00205601-01-web-recit#5600,¿Cuál es la dosis máxima recomendada para niños y adolescentes de más de 70 kg de peso corporal?,"Dosis máxima:  20-29 kg  10 mg/día  18 mg/día  25 mg/día  30-44 kg  18 mg/día  25 mg/día  40 mg/día  45-64 kg  25 mg/día  40 mg/día  60 mg/día  65-70 kg  40 mg/día  60 mg/día  80 mg/día  1,4 mg/kg/ día o 100 mg/día (lo que sea menor)  Niños…",G00205601-01-web-recit
G00207700-00-Divalprex_ER-web#5650,¿Cuál es el peso del Divalproato de sodio en cada comprimido de liberación extendida de DIVALPREX® ER 500?,"0,04862 mg Etanol2) .................................................................................... 0,08556 mg Goma laca2) ............................................................................. 0,03588 mg Cera blanca2) .........…",G00207700-00-Divalprex_ER-web
G00207700-00-Divalprex_ER-web#5700,¿Cuál es el efecto del Valproato sobre el clearance de la Zidovudina en pacientes HIV-seropositivos?,Fenitoína (250 mg) en voluntarios sanos (n=7) fue asociada con un incremento del 60% en la fracción libre de la Fenitoína. El clearance plasmático total y el volumen de distribución aparente de la Fenitoína aumentaron un 30% en presencia de…,G00207700-00-Divalprex_ER-web
G00208702-03-arkus-web#5750,¿Cuál es el porcentaje de pacientes tratados con cabozantinib que requirieron dos reducciones de dosis?,"dosis fue de 68 días. En el carcinoma hepatocelular después de una terapia sistémica previa, se produjeron reducciones de dosis e interrupciones de la dosis en el 62% y el 84%, respectivamente, de los pacientes tratados con cabozantinib en …",G00208702-03-arkus-web
G00208702-03-arkus-web#5800,¿Cuál es el peso total de los componentes del medicamento?,"mg Hidroxipropilcelulosa (EXF) ...................................................... 7,2 mg Dióxido de silicio coloidal ....................................................... 0,72 mg Estearato de magnesio vegetal .........................…",G00208702-03-arkus-web
G00211003-04-BIKTARVY-web#5850,¿Las exposiciones a bictegravir en niños son superiores a las medias de las exposiciones alcanzadas en adultos?,"de bictegravir y de las exposiciones de emtricitabina y tenofovir alafenamida (AUC y/o Cmáx) alcanzadas en 50 niños de 6 a < 12 años de edad (≥ 25 kg) que recibieron B/F/TAF, fueron, en general, superiores a las medias de las exposiciones a…",G00211003-04-BIKTARVY-web
G00211003-04-BIKTARVY-web#5900,¿Cuál es el peso equivalente de bictegravir sódico en cada comprimido recubierto de BIKTARVY?,"Composición: Cada comprimido recubierto de BIKTARVY® contiene: Bictegravir (equivalente a 52,45 mg de Bictegravir sódico) .......50 mg Emtricitabina ..................................................................................200 mg Te…",G00211003-04-BIKTARVY-web
G00212801-01-ProspectoWebAturen#5950,¿Cuál es el principio activo principal en ATUREN 500?,recubierto de ATUREN® 500 contiene: Fracción flavonoide purificada micronizada (corresponde a Diosmina 450 mg y Hesperidina 50 mg) ...................................500 mg Excipientes: Celulosa microcristalina PH 101 ......................…,G00212801-01-ProspectoWebAturen
G00213501-01-web#6000,¿Cuál es el peso del principio activo Ivacaftor en cada comprimido recubierto celeste?,"Dextrosa monohidrato 2) ................................................................ 0,152 mg 1) Aquarius Prime BAT 218006. 2) Opadry FX Silver 62W28547. Cada comprimido recubierto celeste de Ivacaftor contiene: Ivacaftor ..............…",G00213501-01-web
G00213501-01-web#6050,¿Este medicamento debe ser usado exclusivamente bajo prescripción y vigilancia médica?,PRESENTACIÓN:  Notificación de sospecha de reacciones adversas Es importante notificar la sospecha de reacciones adversas al medicamento tras su autorización. Ello permite una supervisión continuada de la relación beneficio/riesgo del medic…,G00213501-01-web
G00215800-00-ELIGLAS_web#6100,¿Qué pacientes deben evitar tomar el medicamento ELIGLAS?,"(ver secciones POSOLOGÍA/DOSIFICACIÓN - MODO DE ADMINISTRACIÓN, Propiedades farmacocinéticas de relevancia clínica). Pacientes con insuficiencia renal No se dispone de datos o estos son limitados en metabolizadores rápidos (MR), metabolizad…",G00215800-00-ELIGLAS_web
G00218302-03-carfizol-web#6150,¿Se recomienda ajustar la dosis inicial de carfilzomib en pacientes con insuficiencia hepática previa leve o moderada?,"Tercera reducción de dosis:  70 mg/m2 56 mg/m2 45 mg/m2 36 mg/m2  27 mg/m2 20 mg/m2 15 mg/m2 a  CARFIZOL®/ dexametasona, o CARFIZOL®/ daratumumab/ dexametasona (una vez por semana) CARFIZOL®/lenalidomida/ dexametasona, o CARFIZOL® monoterap…",G00218302-03-carfizol-web
G00219101-01-ProspectoWebReliveranDoxi#6200,¿Es Reliveran Doxi contraindicado en personas con hipersensibilidad conocida al succinato de doxilamina?,"CONTRAINDICACIONES:  Hipersensibilidad conocida al succinato de doxilamina, a otros antihistamínicos derivados de etanolamina, al clorhidrato de piridoxina o a cualquiera de los componentes de la formulación. Uso concomitante  con  Inhibido…",G00219101-01-ProspectoWebReliveranDoxi
G00222100-00-midax-web#6250,¿La olanzapina está aprobada para el tratamiento de pacientes con psicosis relacionadas con demencia?,pacientes geriátricos en comparación con los pacientes más jóvenes. Estudios en pacientes geriátricos con psicosis relacionadas con demencia han sugerido que en esta población podría haber un perfil de tolerabilidad totalmente diferente en …,G00222100-00-midax-web
G00224203-05-trixacar-web#6300,¿Qué edad mínima deben tener los pacientes para ser seleccionados para el tratamiento con elexacaftor/tezacaftor/ivacaftor?,ACCIÓN TERAPÉUTICA:  Modulador del CFTR (regulador de la conductancia transmembrana de la fibrosis quística). Código ATC: R07AX32. Selección de pacientes Seleccionar pacientes de 6 años de edad o más para el tratamiento de la FQ con elexaca…,G00224203-05-trixacar-web
G00224203-05-trixacar-web#6350,¿Cuál es el porcentaje de pacientes que discontinuaron prematuramente el tratamiento con elexacaftor/tezacaftor/ivacaftor debido a eventos adversos en el Estudio 1?,REACCIONES ADVERSAS:  Las  siguientes  reacciones  adversas  clínicamente  significativas  se  comentan con mayores detalles en otras secciones del prospecto: ●  Daño hepático e insuficiencia hepática inducidos por fármacos (ver  Advertenci…,G00224203-05-trixacar-web
G00226200-00-Ambisome-SD-Prospecto-web#6400,¿Cuál es la frecuencia de la hipopotasemia como reacción adversa a AMBISOME?,"9 REACCIONES ADVERSAS:  Resumen de las reacciones adversas Las  siguientes  reacciones  adversas  han  sido  atribuidas  a AMBISOME®, de acuerdo con los datos de los estudios clínicos y la experiencia durante la comercialización. La frecuen…",G00226200-00-Ambisome-SD-Prospecto-web
G00226800-00-Toblaptin_web#6450,¿Cuál es el efecto del tolvaptán sobre las concentraciones plasmáticas de otros medicamentos que son sustratos del CYP3A?,"(por ejemplo, rifampicina, rifabutina, rifapentina, fenitoína, carbamacepina e hipérico o hierba de San Juan). Diuréticos El uso de tolvaptán en combinación con diuréticos para el tratamiento de pacientes con PQRAD no ha sido ampliamente es…",G00226800-00-Toblaptin_web
G00229001-01-fucsia-web#6500,"¿Si se retrasa más de 24 horas en tomar un comprimido activo de FUCSIA®, qué debe hacer la mujer?","tarde, la paciente debe emplear adicionalmente un método de barrera durante los primeros 14días. Si ya se mantuvieron relaciones sexuales, debe excluirse la posibilidad de un embarazo antes de comenzar la administración o esperar el primer …",G00229001-01-fucsia-web
G00229401-01-relidas02-web#6550,¿Cuál es el nombre del medicamento o principio activo mencionado en el fragmento?,D101A D101G D101V D101E S102T S102P S102A S102L G104S G104D G104A G104V R105G R105K R105T R105I L106I L106V L106F L106H L106P Q107K Q107E Q107R Q107H A108T A108E A108V D109N D109H D109Y D109A D109G D109E P110T R112G R112H R112L F113I F113L …,G00229401-01-relidas02-web
G00234200-00-Exome_web#6650,¿Qué efectos adversos pueden ocurrir en personas que toman EXOME®?,Ocasionales (pueden afectar hasta 1 de cada 10 personas): • espasmos musculares • sensación de picazón • alteración del sentido del gusto • análisis de sangre que muestran nivel alto de colesterol en sangre • análisis de sangre que muestran…,G00234200-00-Exome_web
G00240400_00-buricas-web#6700,¿Cuál es el motivo por el que no se debe administrar este medicamento a una mujer embarazada?,CONTRAINDICACIONES:  Hipersensibilidad al principio activo o a alguno de los excipientes. Embarazo.,G00240400_00-buricas-web
G00241300-00-destelle-web#6750,¿Cuál es el porcentaje de dosis del medicamento que se excreta a través de las heces?,"Vida media de eliminación, horas:  27%b  34  Metabolismo  Vías primarias  Lipoproteína plasmática de alta densidad (HDL) y concentración de subfracción colesterol HDL2, niveles de triglicéridos  -  -  Metabolismo de fase 2 para formar glucu…",G00241300-00-destelle-web
G00241901-01-ligonux-web#6800,¿Afecta el sexo a la farmacocinética del medicamento Nusinersen?,"exposición plasmática (Cmáx y AUC) tras dosis múltiples. Distribución Los datos de las autopsias de los pacientes (n = 3) muestran que Nusinersen administrado por vía intratecal se distribuye ampliamente en el SNC, alcanzando niveles terapé…",G00241901-01-ligonux-web
Geniceral_45__D0943-E-0318-03-Instrucci_n-Geniceral-45#6850,¿Cuántas veces al día se debe tomar Idebenona según su posología?,"Posología:  la posología de Idebenona es de 90 mg diarios, fraccionados en dos o tres tomas. Idebenona debe suministrarse preferentemente junto con las comidas, ya que esto mejora su biodisponibilidad.",Geniceral_45__D0943-E-0318-03-Instrucci_n-Geniceral-45
Hipolipol_40__D3712-E-3384-01-Instrucci_n-Hipolipol-40-180x390-mm#6900,¿La rosuvastatina está contraindicada en mujeres que están o pueden quedar embarazadas?,de 20 veces la exposición humana con 40 mg/día en base a la AUC. No se observó una mayor incidencia de tumores hepatocelulares con dosis menores. La rosuvastatina no fue mutagénica ni clastogénica con o sin activación metabólica en la prueb…,Hipolipol_40__D3712-E-3384-01-Instrucci_n-Hipolipol-40-180x390-mm
Hipolipol_Ez_5_10_mg__D6769-E-6430-01-Inst.-Hipolipol-EZ-5-10-600x200-mm-Uhlmann-web#6950,¿El medicamento mencionado en el prospecto es libre de gluten?,"e la m am a T ra s to rn o s g e n e ra les y a lte ra c ion e s e n e l lu g a r d e a d m in is tra c ió n Prurito2,4, exantema2,4, urticaria2,4 Mialgia2,4 Artralgia3, espasmos musculares3, dolor en el cuello3, dolor de espalda4, debilida…",Hipolipol_Ez_5_10_mg__D6769-E-6430-01-Inst.-Hipolipol-EZ-5-10-600x200-mm-Uhlmann-web
Ifenil_MD_24__D5608-E-5272-01-Inst.-Ifenil-MD-24-180x600-1#7000,¿El uso prolongado de IFENIL MD 24 aumenta el riesgo de cáncer de mama?,"ADVERTENCIAS:  La toma de anticonceptivos orales y el hábito de fumar aumenta el riesgo de enfermedades cardiovasculares graves. El riesgo aumenta con la edad, especialmente mujeres de 35 o más años, y el uso intensivo de cigarrillos (15 o …",Ifenil_MD_24__D5608-E-5272-01-Inst.-Ifenil-MD-24-180x600-1
Imecot_AP_500__Instruccion-Imecot-AP-500-web#7050,¿A qué temperatura ambiente se debe conservar el medicamento?,FORMA DE CONSERVACIÓN:  - Conservar a temperatura ambiente entre 15 y 30 °C. Proteger de la humedad. - Mantener alejado del alcance de los niños. Dirección  Técnica:  Dr. Alejandro  D. Santarelli  –  Farmacéutico. ESPECIALIDAD  MEDICINAL  A…,Imecot_AP_500__Instruccion-Imecot-AP-500-web
Inhalan__D0449-E0968-02-Instrucci_n-Inhalan-1#7100,¿Cuál es la biodisponibilidad promedio del propionato de fluticasona?,"Farmacocinética:  luego  de  la  administración  intranasal  del  propionato  de fluticasona en dosis de 200 mcg/día la concentración máxima plasmática no fue detectable  en  la  mayoría  de  los  pacientes,  siendo  la  mayor  concentració…",Inhalan__D0449-E0968-02-Instrucci_n-Inhalan-1
Iset_Respiratorio__D3391-E-3066-01-Instruccion-Iset-Respiratorio-180x390-mm-1-comprimido#7150,¿Cuál es el rango de temperatura para conservar los comprimidos recubiertos?,Presentación Comprimidos recubiertos:  envases con 16 comprimidos recubiertos. Polvo para preparar suspensión oral: frascos conteniendo polvo para preparar 70 ml de suspensión. Fecha de última revisión: marzo de 2018  Forma de conservación …,Iset_Respiratorio__D3391-E-3066-01-Instruccion-Iset-Respiratorio-180x390-mm-1-comprimido
Lamocas_XR__D2842-E-2516-01-Instruccion-Lamocas-XR_compressed#7200,¿Es necesario ajustar la dosis de LAMOCAS XR en pacientes con deterioro hepático leve?,"consistente de lamotrigina. La disminución de la dosis de LAMOCAS XR no debería exceder el 25% de la dosis diaria total por semana por un período de 2 semanas, a menos que la respuesta clínica o los niveles plasmáticos de lamotrigina indiqu…",Lamocas_XR__D2842-E-2516-01-Instruccion-Lamocas-XR_compressed
Lemidal__Instruccion-Lemidal-editable#7250,¿Cuál es el rango de dosis establecido para la eficacia de aripiprazol como terapia adyuvante para el trastorno depresivo mayor?,"adultos y pediátricos. De este modo, se recomienda generalmente que los pacientes que responden continúen más allá de la respuesta aguda, pero con la dosis mínima necesaria para mantener la remisión. Los pacientes deben someterse periódicam…",Lemidal__Instruccion-Lemidal-editable
Limafil_AP_100__D3433-E-3107-01-Instruccion-Limafil-AP-180x300-1#7300,¿Es necesario protegerse del sol al tomar minociclina?,"debe superarse la dosis habitual del adulto. El uso simultáneo de antiácidos con aluminio, calcio o magnesio o medicinas conteniendo hierro pueden alterar la absorción del medicamento, por lo que debe evitarse su uso conjunto. Ancianos El u…",Limafil_AP_100__D3433-E-3107-01-Instruccion-Limafil-AP-180x300-1
Lixidol__web-Instruccion-Lixidol#7350,¿El tramadol puede alterar la capacidad de reacción del paciente?,"PRECAUCIONES:  El tramadol puede alterar la capacidad de reacción de tal modo que impida reaccionar en forma rápida y adecuada a circunstancias inesperadas (conducción de automóvil, manejo de máquinas de requieran precisión). Debe tenerse e…",Lixidol__web-Instruccion-Lixidol
Lucaftor-200-125-Prospecto-Disposicio_n-5658-2024#7400,¿Cuál es la dosis diaria total recomendada de lumacaftor para pacientes adultos y niños mayores de 12 años?,POSOLOGÍA Y FORMA DE ADMINISTRACIÓN:  Administración en adultos y niños de 12 y más años de edad  Adultos  y  pacientes  pediátricos  de  12  años  y  mayores:  dos  comprimidos  (cada  uno  conteniendo  200  mg  de  lumacaftor/125  mg  de …,Lucaftor-200-125-Prospecto-Disposicio_n-5658-2024
Mesdam_T__D7988-E-7648-01-INST-MESDAM-T-COMPLETA-BOYACA-728x270-web_compressed#7450,¿Se recomienda el uso de MESDAM T en pacientes con enfermedad venooclusiva pulmonar?,"ADVERTENCIAS Y PRECAUCIONES:  General Dado que MESDAM T contiene macitentan y tadalafilo, deben tenerse en cuenta las Advertencias y Precauciones asociadas a cada componente. • Efectos sobre la visión En un estudio para evaluar los efectos …",Mesdam_T__D7988-E-7648-01-INST-MESDAM-T-COMPLETA-BOYACA-728x270-web_compressed
Miopropan T#7500,¿Se recomienda disminuir la posología en pacientes con insuficiencia renal y/o hepática?,Lactancia:  No se recomienda la utilización de bromazepam durante el período de lactancia ya que esta droga pasa a la leche materna. Interacción e influencia en pruebas de laboratorio: Algunos pacientes han presentado leucopenia y otros aum…,Miopropan T
Modialex__D2668-E-2346-01-Instrucci_n-Modialex#7550,¿A qué temperatura se deben conservar los envases con 30 comprimidos de Modialex?,Presentación: envases con 30 comprimidos. Fecha de última revisión: agosto 2015:  Forma de conservación - Conservar a temperatura entre 15 y 30°C. - Mantener alejado del alcance de los niños. Dirección Técnica: Dr. Luis M. Radici – Farmacéu…,Modialex__D2668-E-2346-01-Instrucci_n-Modialex
Nedal__D5695-E-5360-01-Instruccion-Nedal-Uhlmann-600x200-1#7650,¿Cuál es el código ATC del medicamento SGLT2?,"Grupo farmacoterapéutico:  Fármacos usados en diabetes, Inhibidores del cotransportador de sodio-glucosa 2 (SGLT2). Código ATC: A10BK01",Nedal__D5695-E-5360-01-Instruccion-Nedal-Uhlmann-600x200-1
Neuristan_50__Instruccion-Neuristan-50-editable#7700,¿Puede tomar NEURISTAN® con o sin alimentos?,"alta. Puede que tenga mayores probabilidades de tener hinchazón y urticaria si toma estos medicamentos junto a NEURISTAN®. Consulte “¿Cuál es la información más importante que debería saber sobre NEURISTAN®? - Avandia (rosiglitazona, Avanda…",Neuristan_50__Instruccion-Neuristan-50-editable
Nirpol_D__Instruccion-Nirpol-D-editable-1#7750,¿La hidroclorotiazida puede aumentar los niveles séricos de calcio?,de la COX-2 y AINE no selectivos) pueden reducir el efecto antihipertensivo de los diuréticos tiazídicos. Sales de calcio: los diuréticos tiazídicos pueden incrementar los niveles séricos de calcio debido a una disminución de la excreción. …,Nirpol_D__Instruccion-Nirpol-D-editable-1
Oleofin_120__D0864-E-1164-01-Instrucci_n-Oleofin-120#7800,¿Cuál es el consejo que se debe dar a los pacientes sobre la ingesta diaria de grasa al tomar orlistat?,Precauciones  y  Advertencias:  en  los  ensayos  clínicos  realizados  hasta  la  fecha  no  se  han registrado efectos adversos graves o riesgos para la salud relacionados con el uso de orlistat. Se debe aconsejar a los pacientes que siga…,Oleofin_120__D0864-E-1164-01-Instrucci_n-Oleofin-120
Oxodrol__D7345-E-7006-01-INST-OXODROL-COMPLETA-Uhlmann-600x200-web#7850,¿Es necesario modificar la dosis del dexlansoprazol en pacientes con insuficiencia renal?,"No se han informado diferencias en los efectos del dexlansoprazol en pacientes ancianos respecto de los individuos más jóvenes, aunque no debe descartarse una mayor sensibilidad en algunos individuos añosos. Insuficiencia renal El dexlansop…",Oxodrol__D7345-E-7006-01-INST-OXODROL-COMPLETA-Uhlmann-600x200-web
PALIAX-D-G00194600-00#7900,¿Cuál es la temperatura ambiente recomendada para conservar el medicamento PALIAX® D?,"MODO DE CONSERVACIÓN:  • Conserve PALIAX® D en su envase original a temperatura ambiente entre 15oC y 25oC, protegido de la humedad. • No utilice este medicamento después de la fecha de vencimiento que aparece en el envase. Mantenga PALIAX®…",PALIAX-D-G00194600-00
Pelmec_AT__D2216-E-1938-02-Instrucci_n-Pelmec-AT#7950,¿Qué pacientes deben utilizar con precaución el medicamento PELMEC AT?,"Contraindicaciones:  PELMEC  AT  está  contraindicado  en  pacientes  con  hipersensibilidad conocida a las dihidropiridinas, la amlodipina, al losartán o a cualquier otro componente de su formulación  Advertencias y Precauciones Pacientes …",Pelmec_AT__D2216-E-1938-02-Instrucci_n-Pelmec-AT
Pelmec_Plus__D2094-E-1806-03-Instrucci_n-Pelmec-Plus#8000,¿Cuál es el efecto que puede causar la atorvastatina sobre los niveles de digoxina en pacientes que la toman simultáneamente?,"reducir los efectos hipotensores por inhibición de la síntesis de prostaglandinas renales y/o causar retención de sodio y agua. Litio: el uso simultáneo puede ocasionar neurotoxicidad en forma de náuseas, vómitos, diarrea, ataxia, temblores…",Pelmec_Plus__D2094-E-1806-03-Instrucci_n-Pelmec-Plus
Pleyar__D2812-E-2486-02-Instrucci_n-Pleyar-1#8050,¿Cuál es el porcentaje de pacientes que desarrollaron neutropenia severa en el estudio CAPRIE con clopidogrel?,para hospitalización. La hemorragia intracraneal se presentó en 0.4% de los pacientes que recibían clopidogrel y un 0.5% en los que recibían aspirina. En el estudio CAPRIE se observó neutropenia severa (menos de 450 neutrófilos/ml) en 4 pac…,Pleyar__D2812-E-2486-02-Instrucci_n-Pleyar-1
